83	600820	隧道股份	7.05	-1.12	-0.08	8.34万	13	7.04	7.05	7.12	-16.51	0.27	5902万	0.00	7.12	 工程建设	7.14	7.02	7.12	7.13	1.68	1.11	55.39	5707	7.07	5.43万	2.91万	1.86	1340	67	1.14	31.4亿	222亿	31.4亿		222亿		-2.08		-3.42		0.79		1.46		
84	601336	新华保险	43.85	-1.11	-0.49	18.6万	41	43.85	43.87	44.32	-38.32	0.89	8.09亿	0.07	44.32	 保险	44.42	42.45	44.32	44.34	4.44	1.40	56.22	1482	43.40	11.2万	7.46万	1.50	293	74	2.09	31.2亿	1368亿	20.9亿		914亿		-0.02		-6.12		1.85		4.09		
85	601009	南京银行	8.16	-1.09	-0.09	35.3万	24	8.16	8.17	8.21	9.17	0.44	2.87亿	0.25	8.21	 银行	8.27	8.04	8.21	8.25	2.79	1.08	-12.19	-1017	8.15	21.7万	13.6万	1.60	817	298	1.13	84.8亿	692亿	80.7亿		658亿		-1.57		-6.21		0.96		2.45		
86	000027	深圳能源	5.67	-1.05	-0.06	3.27万	1120	5.67	5.68	5.71	-6.60	0.08	1858万	0.00	5.71	 公用事业	5.73	5.66	5.71	5.73	1.22	0.61	21.89	1095	5.69	1.91万	1.36万	1.40	149	632	1.07	39.6亿	225亿	39.6亿		225亿		-2.74		-1.56		0.33		0.76		
87	600066	宇通客车	21.65	-1.05	-0.23	5.09万	1	21.65	21.66	21.90	-14.91	0.23	1.11亿	0.09	21.90	 汽车行业	21.92	21.62	21.90	21.88	1.37	0.74	42.89	312	21.78	3.03万	2.06万	1.47	15	5	3.24	22.1亿	479亿	22.1亿		479亿		-0.32		-2.30		0.74		1.79		
88	000581	威孚高科	22.88	-1.04	-0.24	6.56万	724	22.87	22.88	23.13	-4.71	0.78	1.51亿	0.04	23.13	 汽车行业	23.26	22.82	23.13	23.12	1.90	0.96	9.01	152	23.02	3.98万	2.59万	1.54	217	62	1.48	10.1亿	231亿	8.36亿		191亿		-1.51		-3.83		2.22		4.89		
89	000338	潍柴动力	8.64	-1.03	-0.09	38.9万	3095	8.64	8.65	8.73	-0.84	0.90	3.38亿	0.00	8.73	 机械行业	8.78	8.63	8.73	8.73	1.72	0.94	5.49	1590	8.70	21.2万	17.7万	1.20	1887	3033	1.86	80.0亿	691亿	43.2亿		373亿		2.49		1.53		3.47		5.70		
90	601169	北京银行	6.72	-1.03	-0.07	23.5万	228	6.72	6.73	6.75	-4.90	0.13	1.58亿	-0.30	6.75	 银行	6.78	6.70	6.75	6.79	1.18	1.14	-1.73	-590	6.73	14.7万	8.76万	1.68	2088	327	0.87	211亿	1421亿	182亿		1226亿		-1.18		-2.61		0.38		0.69		
91	600837	海通证券	10.73	-1.01	-0.11	29.1万	229	10.72	10.73	10.80	-11.34	0.36	3.13亿	-0.19	10.80	 券商信托	10.87	10.69	10.80	10.84	1.66	0.93	63.28	7072	10.76	16.1万	13.1万	1.23	47	119	1.04	115亿	1234亿	80.9亿		868亿		-4.03		-7.10		1.23		2.30		
92	601901	方正证券	6.00	-0.99	-0.06	7.42万	3	5.99	6.00	6.05	-14.08	0.09	4471万	-0.17	6.05	 券商信托	6.09	5.99	6.05	6.06	1.65	0.91	-9.04	-846	6.02	4.65万	2.77万	1.68	1308	170	1.31	82.3亿	494亿	82.3亿		494亿		-1.80		-3.54		0.27		0.59		
93	601857	中国石油	8.05	-0.98	-0.08	34.8万	118	8.04	8.06	8.12	-5.44	0.02	2.81亿	-0.12	8.12	 石油行业	8.14	8.01	8.12	8.13	1.60	0.60	36.43	1.50万	8.07	21.1万	13.7万	1.55	1621	518	1.23	1830亿	1.47万亿1619亿		1.30万亿	-2.42		-5.52		0.09		0.20		
94	000876	新 希 望	7.28	-0.95	-0.07	12.3万	1088	7.27	7.28	7.36	-3.62	0.29	8980万	0.14	7.36	 农牧饲渔	7.38	7.25	7.36	7.35	1.77	0.87	-2.44	-112	7.32	7.47万	4.80万	1.55	29	303	1.43	42.2亿	307亿	41.8亿		304亿		-0.27		-1.36		0.81		1.98		
95	002008	大族激光	54.66	-0.94	-0.52	6.67万	421	54.66	54.71	55.37	-5.47	0.67	3.67亿	0.02	55.37	 机械行业	55.55	54.50	55.37	55.18	1.90	0.69	42.70	435	54.95	4.04万	2.63万	1.54	303	27	8.23	10.7亿	583亿	9.93亿		543亿		2.17		0.07		2.72		5.56		
96	000783	长江证券	6.63	-0.90	-0.06	9.48万	1354	6.63	6.64	6.69	-14.10	0.17	6309万	0.15	6.69	 券商信托	6.72	6.62	6.69	6.69	1.49	1.18	29.13	3167	6.66	5.92万	3.56万	1.67	39	882	1.37	55.3亿	367亿	55.3亿		367亿		-2.07		-3.77		0.41		0.90		
97	000333	美的集团	51.49	-0.87	-0.45	21.7万	1337	51.49	51.50	51.50	-6.77	0.34	11.2亿	0.00	51.50	 家电行业	52.19	51.26	51.50	51.94	1.79	0.81	-25.56	-904	51.69	12.0万	9.69万	1.24	580	1902	4.75	65.9亿	3393亿	63.7亿		3281亿		1.16		-4.56		1.19		2.43		
98	000166	申万宏源	4.68	-0.85	-0.04	16.0万	671	4.68	4.69	4.71	-13.59	0.08	7480万	0.00	4.71	 券商信托	4.73	4.65	4.71	4.72	1.69	1.07	8.33	2792	4.69	10.9万	5.05万	2.16	2541	1598	1.55	225亿	1055亿	200亿		937亿		-1.89		-4.29		0.22		0.45		
99	600061	国投资本	11.73	-0.85	-0.10	2.50万	7	11.72	11.73	11.84	-10.39	0.07	2939万	0.00	11.84	 券商信托	11.90	11.68	11.84	11.83	1.86	1.08	16.54	505	11.75	1.67万	8317	2.01	16	232	1.35	42.3亿	496亿	36.9亿		433亿		-3.38		-5.02		0.21		0.38		
100	601186	中国铁建	9.39	-0.84	-0.08	13.5万	96	9.38	9.39	9.43	-11.04	0.12	1.27亿	-0.21	9.43	 工程建设	9.48	9.37	9.43	9.47	1.16	1.05	34.30	3483	9.42	8.20万	5.34万	1.53	1863	17	0.92	136亿	1275亿	115亿		1080亿		-2.39		-4.48		0.34		0.68		
101	600015	华夏银行	8.36	-0.83	-0.07	15.6万	36	8.36	8.37	8.42	-3.22	0.12	1.31亿	-0.12	8.42	 银行	8.43	8.30	8.42	8.43	1.54	1.08	-29.98	-6054	8.37	10.7万	4.90万	2.19	1768	664	0.70	128亿	1072亿	128亿		1072亿		-1.30		-2.90		0.37		0.69		
102	600816	安信信托	8.35	-0.83	-0.07	6.24万	50	8.34	8.35	8.38	-10.86	0.21	5230万	0.12	8.38	 券商信托	8.44	8.31	8.38	8.42	1.54	0.46	43.15	2100	8.38	3.42万	2.82万	1.21	209	50	3.62	54.7亿	457亿	30.0亿		250亿		-4.90		-10.02		1.38		2.47		
103	601939	建设银行	7.21	-0.83	-0.06	220万	994	7.21	7.22	7.25	-2.60	2.30	15.8亿	0.14	7.25	 银行	7.26	7.08	7.25	7.27	2.48	1.50	-28.15	-2.44万	7.16	139万	81.5万	1.70	1480	1.13万	1.03	2500亿	1.80万亿95.9亿		692亿		-1.10		-5.75		4.87		9.98		
104	002456	欧菲科技	19.37	-0.82	-0.16	23.2万	743	19.37	19.38	19.53	-19.38	0.87	4.55亿	0.05	19.53	 电子元件	19.94	19.21	19.53	19.53	3.74	0.93	24.43	384	19.56	13.5万	9.70万	1.40	359	149	5.59	27.1亿	526亿	26.6亿		515亿		0.57		0.05		2.54		5.58		
105	600919	江苏银行	7.32	-0.81	-0.06	25.9万	91	7.31	7.32	7.37	-2.18	0.43	1.90亿	0.00	7.37	 银行	7.39	7.28	7.37	7.38	1.49	0.91	-1.77	-280	7.32	15.7万	10.2万	1.55	338	172	0.89	115亿	845亿	59.6亿		436亿		-0.41		-1.35		1.61		2.83		
106	603993	洛阳钼业	7.47	-0.80	-0.06	71.9万	112	7.47	7.48	7.53	10.17	0.55	5.39亿	-0.13	7.53	 有色金属	7.59	7.42	7.53	7.53	2.26	0.71	44.80	1.11万	7.50	41.1万	30.8万	1.33	183	113	4.15	216亿	1613亿	130亿		968亿		-3.86		-9.67		1.72		4.47		
107	000559	万向钱潮	8.12	-0.73	-0.06	4.30万	424	8.12	8.13	8.18	-19.51	0.16	3508万	-0.12	8.18	 汽车行业	8.25	8.11	8.18	8.18	1.71	0.52	24.96	1738	8.16	2.85万	1.45万	1.96	393	493	4.71	27.5亿	224亿	27.5亿		224亿		-2.29		-5.25		0.60		1.65		
108	000157	中联重科	4.18	-0.71	-0.03	13.4万	1235	4.18	4.19	4.21	-6.04	0.22	5641万	0.00	4.21	 机械行业	4.22	4.18	4.21	4.21	0.95	0.97	-6.56	-2504	4.20	8.38万	5.07万	1.65	4648	5504	0.86	77.9亿	326亿	62.3亿		260亿		-1.65		-3.02		0.65		1.33		
109	600415	小商品城	5.04	-0.59	-0.03	7.80万	2	5.03	5.04	5.07	-13.15	0.14	3944万	0.20	5.07	 商业百货	5.07	5.03	5.07	5.07	0.79	0.96	22.64	6026	5.06	5.09万	2.71万	1.87	3650	923	2.31	54.4亿	274亿	54.4亿		274亿		-1.75		-2.89		0.44		0.89		
110	601958	金钼股份	6.74	-0.59	-0.04	6.68万	2	6.74	6.75	6.78	-7.47	0.21	4527万	-0.30	6.78	 有色金属	6.86	6.72	6.78	6.78	2.06	0.74	62.81	4963	6.78	3.72万	2.96万	1.26	304	179	1.70	32.3亿	217亿	32.3亿		217亿		-3.02		-6.39		0.63		1.61		
111	600111	北方稀土	11.98	-0.58	-0.07	18.6万	22	11.98	11.99	12.08	-13.98	0.51	2.24亿	0.00	12.08	 有色金属	12.16	11.94	12.08	12.05	1.83	0.75	46.19	3310	12.04	11.4万	7.20万	1.58	213	398	4.87	36.3亿	435亿	36.3亿		435亿		-3.31		-6.41		1.84		3.93		
112	600023	浙能电力	5.22	-0.57	-0.03	6.42万	1	5.21	5.23	5.23	-4.32	0.05	3361万	0.00	5.23	 电力行业	5.27	5.20	5.23	5.25	1.33	0.54	-40.98	-5901	5.23	3.97万	2.45万	1.62	41	728	1.16	136亿	710亿	136亿		710亿		-2.25		-0.38		0.17		0.49		
113	002385	大北农	5.37	-0.56	-0.03	7.93万	3655	5.36	5.37	5.41	-7.76	0.35	4257万	0.19	5.41	 农牧饲渔	5.42	5.34	5.41	5.40	1.48	0.72	23.36	5450	5.37	4.65万	3.28万	1.42	3697	109	2.26	42.4亿	228亿	22.7亿		122亿		-0.37		-1.47		1.28		2.78		
114	600332	白云山	42.99	-0.56	-0.24	35.9万	284	42.99	43.00	43.23	9.61	3.36	16.0亿	-0.19	43.23	 医药制造	46.25	42.50	43.23	43.23	8.67	1.75	72.26	979	44.57	18.0万	17.9万	1.00	779	51	3.53	16.3亿	699亿	10.7亿		460亿		0.70		1.22		7.57		12.94		
115	600016	民生银行	7.77	-0.51	-0.04	41.8万	20	7.77	7.78	7.79	-7.99	0.14	3.26亿	-0.13	7.79	 银行	7.83	7.74	7.79	7.81	1.15	0.84	-23.49	-8803	7.78	24.2万	17.6万	1.38	80	826	0.76	365亿	2835亿	296亿		2296亿		-0.51		-2.14		0.41		0.98		
116	600583	海油工程	6.03	-0.50	-0.03	16.1万	33	6.03	6.04	6.02	-5.04	0.36	9742万	-0.17	6.02	 石油行业	6.11	6.02	6.02	6.06	1.49	0.45	37.72	7606	6.05	8.86万	7.23万	1.23	268	505	1.17	44.2亿	267亿	44.2亿		267亿		-5.78		-8.64		1.58		4.41		
117	000938	紫光股份	68.03	-0.47	-0.32	3.17万	627	68.03	68.08	68.46	-0.01	1.54	2.18亿	0.06	68.46	 电子信息	69.78	67.95	68.46	68.35	2.68	0.65	97.74	1470	68.74	1.65万	1.52万	1.09	932	7	2.79	10.4亿	709亿	2.06亿		140亿		-8.07		-7.53		6.73		13.46		
118	000402	金 融 街	9.33	-0.43	-0.04	6.51万	730	9.31	9.33	9.35	-18.45	0.22	6075万	0.00	9.35	 房地产	9.43	9.26	9.35	9.37	1.81	0.69	-21.36	-878	9.34	3.90万	2.61万	1.50	41	371	0.93	29.9亿	279亿	29.9亿		279亿		0.00		-0.74		0.65		1.79		
119	002304	洋河股份	135.78	-0.42	-0.57	5.91万	301	135.78	135.88	134.67	-2.47	0.48	8.22亿	0.00	134.67	 酿酒行业	142.19	134.67	134.67	136.35	5.52	1.62	32.45	49	139.01	3.11万	2.80万	1.11	76	3	6.21	15.1亿	2046亿	12.4亿		1687亿		7.76		5.26		1.33		1.94		
120	000656	金科股份	5.08	-0.39	-0.02	8.12万	225	5.07	5.08	5.12	8.28	0.16	4138万	0.20	5.12	 房地产	5.12	5.05	5.12	5.10	1.37	0.79	1.13	145	5.09	4.43万	3.70万	1.20	135	648	1.49	53.4亿	271亿	52.2亿		265亿		-2.50		-4.15		0.46		1.15		
121	600177	雅戈尔	8.28	-0.36	-0.03	3.73万	6	8.27	8.28	8.31	-11.12	0.10	3089万	0.00	8.31	 房地产	8.33	8.26	8.31	8.31	0.84	0.52	-10.53	-698	8.29	2.22万	1.51万	1.47	233	135	1.19	35.8亿	297亿	35.8亿		297亿		-0.96		-1.78		0.36		1.09		
122	601006	大秦铁路	8.40	-0.36	-0.03	31.4万	90	8.40	8.41	8.43	-8.60	0.21	2.65亿	-0.12	8.43	 交运物流	8.49	8.37	8.43	8.43	1.42	0.99	0.92	267	8.42	14.5万	16.9万	0.85	1004	5004	1.21	149亿	1249亿	149亿		1249亿		-0.47		-3.45		0.62		1.28		
123	601398	工商银行	5.74	-0.35	-0.02	301万	3004	5.74	5.75	5.75	-3.23	0.11	17.1亿	0.17	5.75	 银行	5.76	5.62	5.75	5.76	2.43	1.52	-43.45	-7.58万	5.68	179万	122万	1.47	9092	3.46万	0.98	3564亿	2.05万亿2696亿		1.55万亿	-0.52		-4.81		0.23		0.48		
124	002230	科大讯飞	36.56	-0.33	-0.12	16.7万	1464	36.55	36.56	36.68	-10.75	0.92	6.16亿	0.00	36.68	 软件服务	37.15	36.45	36.68	36.68	1.91	0.74	52.26	1144	36.80	9.45万	7.28万	1.30	686	154	9.91	20.8亿	761亿	18.2亿		664亿		-1.85		-3.74		3.75		7.16		
125	600170	上海建工	3.60	-0.28	-0.01	11.4万	21	3.60	3.61	3.61	-2.96	0.13	4120万	0.00	3.61	 工程建设	3.62	3.60	3.61	3.61	0.55	0.90	-14.08	-1.16万	3.61	7.51万	3.92万	1.92	967	6078	1.32	89.0亿	321亿	84.9亿		306亿		-1.64		-2.44		0.39		0.88		
126	601229	上海银行	15.62	-0.26	-0.04	26.2万	55	15.61	15.62	15.55	7.05	0.71	4.05亿	0.19	15.55	 银行	15.63	15.25	15.55	15.66	2.43	1.82	26.79	2099	15.44	15.4万	10.8万	1.42	345	20	0.93	78.1亿	1219亿	37.1亿		579亿		-0.38		-1.95		1.43		2.65		
127	002475	立讯精密	23.62	-0.25	-0.06	13.5万	264	23.62	23.63	23.68	-10.75	0.43	3.22亿	0.00	23.68	 电子元件	24.10	23.60	23.68	23.68	2.11	1.24	-39.15	-1593	23.89	7.01万	6.48万	1.08	377	64	5.60	31.7亿	749亿	31.6亿		747亿		2.34		-1.54		1.24		2.15		
128	600027	华电国际	4.09	-0.24	-0.01	31.1万	85	4.08	4.09	4.08	-7.82	0.46	1.28亿	-0.49	4.08	 电力行业	4.17	4.03	4.08	4.10	3.41	0.52	49.89	9297	4.11	16.1万	15.1万	1.07	525	513	0.95	98.6亿	403亿	67.8亿		277亿		-0.24		4.87		2.20		4.90		
129	600893	航发动力	24.48	-0.24	-0.06	4.96万	46	24.49	24.50	24.55	-0.33	0.25	1.22亿	0.25	24.55	 航天航空	24.68	24.35	24.55	24.54	1.34	0.66	22.42	115	24.49	2.80万	2.16万	1.30	110	39	2.14	22.5亿	551亿	19.5亿		477亿		-1.29		-5.37		0.88		2.19		
130	601718	际华集团	4.53	-0.22	-0.01	8.35万	1	4.52	4.54	4.53	-31.35	0.19	3790万	0.22	4.53	 纺织服装	4.57	4.51	4.53	4.54	1.32	0.74	12.42	2448	4.54	4.94万	3.42万	1.45	2129	1046	1.05	43.9亿	199亿	43.9亿		199亿		-5.03		-7.17		0.85		1.48		
131	000423	东阿阿胶	57.54	-0.19	-0.11	11.4万	472	57.53	57.54	57.66	-2.26	1.75	6.69亿	0.02	57.66	 医药制造	59.49	57.20	57.66	57.65	3.97	1.70	-29.54	-389	58.62	5.98万	5.44万	1.10	1	751	3.59	6.54亿	376亿	6.54亿		376亿		1.32		3.21		4.32		6.88		
132	600705	中航资本	5.31	-0.19	-0.01	18.8万	30	5.30	5.31	5.30	-4.35	0.25	9967万	0.00	5.30	 多元金融	5.34	5.28	5.30	5.32	1.13	0.89	-5.39	-1974	5.31	10.7万	8.10万	1.32	592	1257	1.98	89.8亿	477亿	76.2亿		405亿		-1.67		-4.32		0.82		1.62		
133	601318	中国平安	62.38	-0.19	-0.12	63.6万	44	62.36	62.37	62.32	-12.99	0.59	39.4亿	0.00	62.32	 保险	62.66	61.30	62.32	62.50	2.18	1.41	70.48	1.05万	61.98	37.4万	26.2万	1.43	1086	157	2.27	183亿	1.14万亿108亿		6757亿		1.89		-2.01		1.34		2.67		
134	601601	中国太保	33.33	-0.18	-0.06	29.9万	72	33.34	33.35	33.20	-23.71	0.48	9.83亿	0.03	33.20	 保险	33.36	32.20	33.20	33.39	3.47	1.72	40.23	1497	32.84	17.7万	12.2万	1.46	377	32	2.13	90.6亿	3020亿	62.9亿		2095亿		0.03		-4.96		1.01		1.86		
135	600398	海澜之家	13.37	-0.15	-0.02	27.0万	7	13.38	13.39	13.39	22.58	0.60	3.68亿	0.30	13.39	 纺织服装	13.83	13.32	13.39	13.39	3.81	1.35	44.51	605	13.61	13.8万	13.2万	1.05	5	179	4.88	44.9亿	601亿	44.9亿		601亿		3.64		-0.22		1.49		2.83		
136	601998	中信银行	6.61	-0.15	-0.01	34.5万	627	6.60	6.61	6.60	3.06	0.11	2.25亿	0.00	6.60	 银行	6.62	6.42	6.60	6.62	3.02	2.37	-4.79	-837	6.52	22.3万	12.2万	1.83	3664	604	0.87	489亿	3235亿	319亿		2109亿		0.00		-1.93		0.20		0.34		
137	000768	中航飞机	16.20	-0.12	-0.02	13.8万	1938	16.20	16.21	16.18	9.35	0.50	2.25亿	-0.06	16.18	 航天航空	16.48	16.15	16.18	16.22	2.03	0.71	47.89	919	16.30	6.69万	7.11万	0.94	248	170	2.85	27.7亿	449亿	27.7亿		449亿		-2.99		-6.84		1.96		3.99		
138	600089	特变电工	8.01	-0.12	-0.01	8.99万	35	8.01	8.02	8.01	-19.88	0.24	7216万	0.00	8.01	 输配电气	8.07	7.99	8.01	8.02	1.00	0.95	20.81	2183	8.02	5.63万	3.36万	1.67	102	309	1.05	37.1亿	298亿	37.1亿		298亿		-1.23		-3.61		0.72		1.51		
139	603288	海天味业	71.33	-0.07	-0.05	5.11万	17	71.40	71.48	71.20	16.77	0.19	3.71亿	0.10	71.20	 食品饮料	74.00	71.01	71.20	71.38	4.19	1.57	-61.90	-52	72.65	2.27万	2.84万	0.80	3	1	18.08	27.0亿	1927亿	27.0亿		1924亿		2.80		2.43		0.45		0.79		
140	000060	中金岭南	6.01	0.00	0.00	13.7万	763	6.00	6.01	6.00	-15.40	0.41	8234万	0.00	6.00	 有色金属	6.04	5.98	6.00	6.01	1.00	0.71	-0.09	-19	6.00	7.38万	6.33万	1.17	2056	1004	2.23	35.7亿	215亿	33.2亿		199亿		-0.33		-4.45		1.26		3.34		
141	000063	中兴通讯	----	----	----	----	----	----	----	----	-13.89	----	----	----	----	 通讯行业	----	----	----	31.31	----	----	----	----	----	----	----	----	----	----	4.09	41.9亿	1313亿	34.3亿		1075亿		0.00		0.00		0.00		0.00		
142	000630	铜陵有色	2.56	0.00	0.00	25.7万	3805	2.56	2.57	2.56	-11.99	0.27	6584万	0.00	2.56	 有色金属	2.57	2.55	2.56	2.56	0.78	0.85	-30.49	-7.08万	2.56	16.6万	9.13万	1.82	470	3.76万	1.53	105亿	269亿	95.6亿		245亿		-1.16		-1.92		0.80		1.85		
143	000825	太钢不锈	----	----	----	----	----	----	----	----	20.97	----	----	----	----	 钢铁行业	----	----	----	6.00	----	----	----	----	----	----	----	----	----	----	1.21	57.0亿	342亿	20.8亿		125亿		0.00		0.00		0.00		0.00		
144	002081	金 螳 螂	12.59	0.00	0.00	8.56万	595	12.59	12.60	12.55	-20.50	0.33	1.08亿	0.08	12.55	 装修装饰	12.77	12.50	12.55	12.59	2.14	0.83	-14.78	-155	12.61	4.41万	4.15万	1.06	39	310	2.77	26.4亿	333亿	25.6亿		322亿		0.24		-3.15		1.22		2.34		
145	002310	东方园林	----	----	----	----	----	----	----	----	-5.40	----	----	----	----	 园林工程	----	----	----	15.03	----	----	----	----	----	----	----	----	----	----	3.56	26.8亿	403亿	16.2亿		244亿		0.00		-16.22		0.00		13.10		
146	002602	世纪华通	35.20	0.00	0.00	1.52万	428	35.19	35.20	35.00	3.21	0.19	5318万	-0.14	35.00	 塑胶制品	35.30	34.92	35.00	35.20	1.08	0.85	26.42	181	35.07	6988	8173	0.85	117	178	3.78	14.6亿	514亿	7.98亿		281亿		-0.14		-0.45		0.57		1.31		
147	600372	中航电子	14.28	0.00	0.00	2.78万	2	14.28	14.29	14.30	6.50	0.16	3975万	0.21	14.30	 航天航空	14.49	14.11	14.30	14.28	2.66	0.43	-41.76	-866	14.32	1.62万	1.15万	1.40	45	164	3.79	17.6亿	251亿	17.6亿		251亿		-4.67		-5.37		0.76		1.99		
148	600489	中金黄金	8.37	0.00	0.00	9.24万	11	8.37	8.38	8.36	-11.43	0.27	7738万	0.12	8.36	 贵金属	8.42	8.33	8.36	8.37	1.08	0.51	-36.45	-3769	8.37	5.19万	4.05万	1.28	232	830	2.13	34.5亿	289亿	34.5亿		289亿		-2.22		-2.79		1.72		2.88		
149	600642	申能股份	5.51	0.00	0.00	4.66万	243	5.50	5.51	5.51	-6.31	0.10	2567万	0.18	5.51	 电力行业	5.53	5.49	5.51	5.51	0.73	0.41	-28.20	-8795	5.50	2.72万	1.95万	1.40	171	948	0.98	45.5亿	251亿	45.5亿		251亿		-1.78		-1.61		0.49		1.34		
150	601118	海南橡胶	----	----	----	----	----	----	----	----	-2.34	----	----	----	----	 塑胶制品	----	----	----	6.62	----	----	----	----	----	----	----	----	----	----	3.04	42.8亿	283亿	39.3亿		260亿		0.00		6.43		0.00		7.65		
151	601390	中国中铁	----	----	----	----	----	----	----	----	-11.80	----	----	----	----	 工程建设	----	----	----	7.47	----	----	----	----	----	----	----	----	----	----	1.15	228亿	1706亿	183亿		1369亿		0.00		0.00		0.00		0.00		
152	601866	中远海发	2.95	0.00	0.00	6.24万	28	2.94	2.95	2.94	-13.49	0.08	1841万	0.00	2.94	 港口水运	2.97	2.93	2.94	2.95	1.36	0.46	-19.73	-7298	2.95	3.84万	2.40万	1.60	3371	1389	2.18	117亿	345亿	79.3亿		234亿		-1.67		-5.45		0.28		0.94		
153	002415	海康威视	38.69	0.08	0.03	25.1万	2437	38.68	38.69	38.35	-1.28	0.32	9.77亿	0.05	38.35	 安防设备	39.23	38.10	38.35	38.66	2.92	0.91	53.39	1138	38.90	13.4万	11.7万	1.15	4	47	12.93	92.3亿	3570亿	79.1亿		3059亿		-3.06		-6.77		1.30		2.06		
154	000413	东旭光电	7.80	0.13	0.01	47.1万	7648	7.80	7.81	7.86	-16.52	1.15	3.70亿	0.00	7.86	 电子元件	7.96	7.77	7.86	7.79	2.44	0.83	42.12	9364	7.86	25.0万	22.1万	1.13	2226	1430	1.43	57.3亿	447亿	40.9亿		319亿		-4.18		-7.25		3.73		8.10		
155	002624	完美世界	37.78	0.13	0.05	4.20万	217	37.76	37.78	37.73	5.05	0.90	1.59亿	-0.05	37.73	 文化传媒	38.09	37.32	37.73	37.73	2.04	0.76	-30.91	-230	37.85	1.68万	2.52万	0.67	102	6	6.16	13.1亿	497亿	4.66亿		176亿		1.70		6.06		2.88		6.84		
156	600118	中国卫星	21.67	0.14	0.03	3.97万	18	21.64	21.65	21.67	-8.71	0.34	8648万	-0.09	21.67	 航天航空	21.93	21.63	21.67	21.64	1.39	0.66	7.89	74	21.76	2.09万	1.88万	1.11	21	107	4.88	11.8亿	256亿	11.8亿		256亿		-3.73		-5.74		1.43		2.89		
157	002466	天齐锂业	57.17	0.19	0.11	14.9万	1511	57.16	57.17	57.39	-1.15	1.31	8.56亿	0.02	57.39	 化工行业	58.09	56.22	57.39	57.06	3.28	0.83	44.18	504	57.42	7.43万	7.48万	0.99	325	185	7.25	11.4亿	653亿	11.4亿		649亿		-2.51		-4.75		3.90		9.26		
158	600487	亨通光电	34.74	0.20	0.07	11.0万	10	34.74	34.75	34.60	-23.11	0.89	3.83亿	0.12	34.60	 通讯行业	34.89	34.39	34.60	34.67	1.44	0.48	-22.51	-344	34.65	5.49万	5.55万	0.99	200	216	4.49	13.6亿	472亿	12.4亿		431亿		-2.03		-3.74		3.52		10.20		
159	000883	湖北能源	4.39	0.23	0.01	5.51万	354	4.38	4.39	4.38	-7.78	0.10	2424万	0.23	4.38	 电力行业	4.42	4.37	4.38	4.38	1.14	0.58	-39.96	-1.00万	4.40	3.60万	1.91万	1.88	1478	34	1.10	65.1亿	286亿	53.5亿		235亿		-1.79		-1.35		0.38		1.00		
160	601899	紫金矿业	3.82	0.26	0.01	98.2万	179	3.82	3.83	3.79	-10.24	0.62	3.73亿	0.00	3.79	 贵金属	3.83	3.76	3.79	3.81	1.84	1.02	29.78	8.80万	3.79	49.8万	48.4万	1.03	6775	3.20万	2.51	230亿	880亿	158亿		604亿		-1.80		-4.50		2.02		3.68		
161	601988	中国银行	3.83	0.26	0.01	123万	344	3.82	3.83	3.80	-3.78	0.06	4.68亿	0.00	3.80	 银行	3.84	3.76	3.80	3.82	2.09	1.38	34.53	10.00万	3.80	60.2万	63.1万	0.95	2.09万	6484	0.80	2944亿	1.13万亿2108亿		8072亿		0.52		-2.05		0.13		0.27		
162	601288	农业银行	3.62	0.28	0.01	280万	179	3.62	3.63	3.60	-0.52	0.10	10.0亿	-0.28	3.60	 银行	3.63	3.55	3.60	3.61	2.22	1.18	-3.66	-1.52万	3.58	162万	117万	1.38	1.04万	7.60万	0.89	3248亿	1.18万亿2941亿		1.06万亿	0.22		-3.26		0.22		0.50		
163	600703	三安光电	21.00	0.29	0.06	29.5万	49	21.01	21.02	20.94	-23.28	0.72	6.18亿	-0.19	20.94	 电子元件	21.15	20.71	20.94	20.94	2.10	0.75	29.33	1692	20.92	16.3万	13.2万	1.23	849	58	4.13	40.8亿	856亿	40.8亿		856亿		-1.41		-5.53		2.66		5.56		
164	601328	交通银行	6.10	0.33	0.02	95.3万	6073	6.09	6.10	6.07	-0.48	0.24	5.77亿	0.00	6.07	 银行	6.11	6.01	6.07	6.08	1.64	1.75	-25.25	-2.63万	6.06	54.8万	40.5万	1.35	2455	3232	0.75	743亿	4530亿	393亿		2394亿		0.16		-1.61		0.50		0.93		
165	600688	上海石化	5.84	0.34	0.02	10.1万	41	5.84	5.85	5.82	-8.06	0.14	5881万	-0.17	5.82	 石油行业	5.85	5.79	5.82	5.82	1.03	0.53	46.63	1.80万	5.83	5.35万	4.74万	1.13	2970	3003	2.10	108亿	632亿	73.3亿		428亿		-1.85		-4.26		0.60		1.43		
166	600895	张江高科	13.01	0.39	0.05	3.07万	11	12.98	13.00	12.97	-8.81	0.20	3994万	0.23	12.97	 房地产	13.11	12.90	12.97	12.96	1.62	0.86	25.40	299	13.00	1.66万	1.41万	1.18	91	16	2.33	15.5亿	201亿	15.5亿		201亿		-1.51		-3.91		0.64		1.35		
